timestamp_iso,ts_epoch,dt_s,mpu_num,ok,ax,ay,az,ax_g,ay_g,az_g,gx,gy,gz,gx_dps,gy_dps,gz_dps,roll_acc,pitch_acc
2025-08-25T14:40:37.372476+03:00,1756122037.372459,0.070562,2,True,8830,-14974,-3870,0.5389404296875,-0.9139404296875,-0.2362060546875,-41,-38,274,-2.5,-2.3170731707317076,16.70731707317073,-104.49088935686444,-29.72331069759582
2025-08-25T14:40:37.443057+03:00,1756122037.443041,0.070582,1,True,8096,-14730,-1318,0.494140625,-0.8990478515625,-0.0804443359375,29,-27,241,1.7682926829268295,-1.6463414634146343,14.695121951219514,-95.1130513610018,-28.69803886534713
2025-08-25T14:40:37.443057+03:00,1756122037.443041,0.070582,2,True,8464,-14846,-3930,0.5166015625,-0.9061279296875,-0.2398681640625,-39,-19,253,-2.378048780487805,-1.1585365853658538,15.426829268292684,-104.82711476163556,-28.860752550034157
2025-08-25T14:40:37.513633+03:00,1756122037.513616,0.070575,1,True,7886,-14574,-1282,0.4813232421875,-0.8895263671875,-0.0782470703125,31,-12,226,1.8902439024390245,-0.7317073170731708,13.78048780487805,-95.02707466789498,-28.325519072322894
2025-08-25T14:40:37.513633+03:00,1756122037.513616,0.070575,2,True,8148,-14824,-3774,0.497314453125,-0.90478515625,-0.2303466796875,-33,-31,232,-2.0121951219512195,-1.8902439024390245,14.146341463414636,-104.28333797552547,-28.042361757364624
2025-08-25T14:40:37.584277+03:00,1756122037.584261,0.070645,1,True,7516,-14724,-1238,0.458740234375,-0.898681640625,-0.0755615234375,36,2,197,2.1951219512195124,0.12195121951219513,12.01219512195122,-94.8061468484163,-26.960813982325
2025-08-25T14:40:37.584277+03:00,1756122037.584261,0.070645,2,True,7996,-15024,-3632,0.488037109375,-0.9169921875,-0.2216796875,-30,-2,212,-1.829268292682927,-0.12195121951219513,12.926829268292684,-103.59031329545874,-27.35313481445074
2025-08-25T14:40:37.654843+03:00,1756122037.654826,0.070565,1,True,7282,-15046,-1206,0.4444580078125,-0.9183349609375,-0.0736083984375,54,13,190,3.2926829268292686,0.7926829268292683,11.585365853658537,-94.58269811700792,-25.75429641744342
2025-08-25T14:40:37.654843+03:00,1756122037.654826,0.070565,2,True,7694,-15282,-3706,0.4696044921875,-0.9327392578125,-0.2261962890625,-13,14,211,-0.7926829268292683,0.853658536585366,12.865853658536587,-103.63150000623094,-26.07186611511917
2025-08-25T14:40:37.725468+03:00,1756122037.725451,0.070624,1,True,7208,-15166,-1174,0.43994140625,-0.9256591796875,-0.0716552734375,57,15,201,3.4756097560975614,0.9146341463414634,12.256097560975611,-94.4264371176573,-25.354214672545847
2025-08-25T14:40:37.725468+03:00,1756122037.725451,0.070624,2,True,7536,-15420,-3598,0.4599609375,-0.941162109375,-0.2196044921875,-14,-10,227,-0.853658536585366,-0.6097560975609757,13.841463414634148,-103.13402066282234,-25.451258927992495
2025-08-25T14:40:37.796067+03:00,1756122037.796050,0.070600,1,True,6844,-15182,-1116,0.417724609375,-0.9266357421875,-0.068115234375,65,3,201,3.963414634146342,0.1829268292682927,12.256097560975611,-94.20414108755047,-24.2079197739801
2025-08-25T14:40:37.796067+03:00,1756122037.796050,0.070600,2,True,7260,-15362,-3542,0.443115234375,-0.9376220703125,-0.2161865234375,0,9,208,0.0,0.5487804878048781,12.682926829268293,-102.98371889551795,-24.72665286566753
2025-08-25T14:40:37.866822+03:00,1756122037.866804,0.070754,1,True,6832,-15360,-1094,0.4169921875,-0.9375,-0.0667724609375,67,26,183,4.085365853658537,1.5853658536585367,11.158536585365855,-94.07395115453097,-23.92531745818221
2025-08-25T14:40:37.866822+03:00,1756122037.866804,0.070754,2,True,7226,-15748,-3624,0.4410400390625,-0.961181640625,-0.22119140625,-17,11,195,-1.0365853658536586,0.6707317073170732,11.890243902439025,-102.95953545599568,-24.09249110361464
2025-08-25T14:40:37.937425+03:00,1756122037.937408,0.070604,1,True,6530,-15654,-1014,0.3985595703125,-0.9554443359375,-0.0618896484375,40,30,144,2.439024390243903,1.829268292682927,8.78048780487805,-93.70619926518876,-22.600661167109003
2025-08-25T14:40:37.937425+03:00,1756122037.937408,0.070604,2,True,7032,-15808,-3514,0.42919921875,-0.96484375,-0.2144775390625,-45,17,147,-2.7439024390243905,1.0365853658536586,8.963414634146343,-102.53264370271833,-23.472350434038148
2025-08-25T14:40:38.007918+03:00,1756122038.007900,0.070493,1,True,6320,-15490,-1096,0.3857421875,-0.9454345703125,-0.06689453125,17,20,92,1.0365853658536586,1.2195121951219514,5.609756097560976,-94.04723513770581,-22.145717323703266
2025-08-25T14:40:38.007918+03:00,1756122038.007900,0.070493,2,True,6884,-15612,-3608,0.420166015625,-0.952880859375,-0.22021484375,-74,15,83,-4.51219512195122,0.9146341463414634,5.060975609756098,-103.01284002105436,-23.249292447206503
2025-08-25T14:40:38.078413+03:00,1756122038.078396,0.070496,1,True,6120,-15550,-1176,0.37353515625,-0.9490966796875,-0.07177734375,3,21,25,0.1829268292682927,1.2804878048780488,1.524390243902439,-94.32487420914418,-21.427447022801683
2025-08-25T14:40:38.078413+03:00,1756122038.078396,0.070496,2,True,6746,-15812,-3610,0.4117431640625,-0.965087890625,-0.2203369140625,-83,11,14,-5.060975609756098,0.6707317073170732,0.853658536585366,-102.86063415767224,-22.584159849760717
2025-08-25T14:40:38.149075+03:00,1756122038.149058,0.070662,1,True,6176,-15658,-1184,0.376953125,-0.9556884765625,-0.072265625,13,14,-61,0.7926829268292683,0.853658536585366,-3.7195121951219514,-94.32426398830701,-21.470117458133082
2025-08-25T14:40:38.149075+03:00,1756122038.149058,0.070662,2,True,6916,-15896,-3596,0.422119140625,-0.97021484375,-0.219482421875,-80,-1,-82,-4.878048780487806,-0.06097560975609757,-5.0,-102.74692067326981,-22.994189792193843
2025-08-25T14:40:38.219532+03:00,1756122038.219513,0.070455,1,True,6164,-15628,-1208,0.376220703125,-0.953857421875,-0.07373046875,16,9,-183,0.9756097560975611,0.5487804878048781,-11.158536585365855,-94.42001048252135,-21.467095192408976
2025-08-25T14:40:38.219532+03:00,1756122038.219513,0.070455,2,True,6962,-15702,-3682,0.4249267578125,-0.9583740234375,-0.2247314453125,-99,9,-204,-6.036585365853659,0.5487804878048781,-12.439024390243903,-103.19698632644804,-23.348585242664296
2025-08-25T14:40:38.290116+03:00,1756122038.290100,0.070587,1,True,6410,-15400,-1228,0.3912353515625,-0.93994140625,-0.074951171875,6,-1,-271,0.3658536585365854,-0.06097560975609757,-16.52439024390244,-94.5591320665729,-22.53437953780583
2025-08-25T14:40:38.290116+03:00,1756122038.290100,0.070587,2,True,7132,-15476,-3426,0.435302734375,-0.944580078125,-0.2091064453125,-104,-23,-261,-6.341463414634147,-1.402439024390244,-15.914634146341465,-102.48254163384297,-24.22532223643266
2025-08-25T14:40:38.360693+03:00,1756122038.360676,0.070576,1,True,6706,-15266,-1058,0.4093017578125,-0.9317626953125,-0.0645751953125,33,-42,-306,2.0121951219512195,-2.5609756097560976,-18.658536585365855,-93.96450529585489,-23.664265977282753
2025-08-25T14:40:38.360693+03:00,1756122038.360676,0.070576,2,True,7346,-15476,-3720,0.4483642578125,-0.944580078125,-0.22705078125,-83,-7,-308,-5.060975609756098,-0.426829268292683,-18.78048780487805,-103.51589338253969,-24.77448148097848
